#timestamp [ns],p_WS_R_x [m],p_WS_R_y [m],p_WS_R_z [m],q_WS_x [],q_WS_y [],q_WS_z [],q_WS_w []
1552661555193303552,0.268483430,-0.195284083,0.504127860,-0.120921075,-0.019756095,0.051595490,0.991123497
1552661555226641408,0.259360552,-0.194004297,0.504619479,-0.123275027,-0.012669680,0.051142342,0.990972877
1552661555259979520,0.245879263,-0.193022639,0.505273819,-0.124952964,-0.005784093,0.050664235,0.990851402
1552661555293317632,0.234983563,-0.191635802,0.506399751,-0.125444084,-0.002144594,0.050323576,0.990821242
1552661555326654464,0.223170817,-0.189125240,0.507404864,-0.123816229,0.001465450,0.051269662,0.990978718
1552661555359992576,0.212071404,-0.187281549,0.509227335,-0.120949447,0.005794369,0.054207139,0.991160572
1552661555393330432,0.202095002,-0.185664177,0.510978520,-0.118048228,0.010073087,0.057554223,0.991287351
1552661555426667520,0.191189885,-0.184617341,0.513678193,-0.115143143,0.015117127,0.060595933,0.991383731
1552661555460005632,0.181171924,-0.182217926,0.516046107,-0.112097129,0.020554990,0.063969396,0.991423070
1552661555493343488,0.171294034,-0.181560963,0.518462062,-0.111102603,0.026273424,0.067477591,0.991167307
1552661555526681600,0.161033019,-0.181050509,0.520897627,-0.111525021,0.032047633,0.070474252,0.990741372
1552661555560018432,0.151788950,-0.180543125,0.523043513,-0.113417089,0.036773901,0.072312877,0.990229845
1552661555593356544,0.143249691,-0.179395974,0.524990261,-0.115550026,0.040829111,0.073741071,0.989718854
1552661555626694656,0.135074541,-0.179560214,0.526802540,-0.117859207,0.044497516,0.074548602,0.989227831
1552661555660032512,0.126897708,-0.179495052,0.528909206,-0.119787045,0.048724785,0.074386917,0.988809168
1552661555693369600,0.120823137,-0.180177212,0.531021953,-0.121043310,0.052325014,0.074179597,0.988487720
1552661555726707456,0.113380671,-0.180788636,0.533562720,-0.121559642,0.055671107,0.073361941,0.988302588
1552661555760045568,0.107360661,-0.181751028,0.535547376,-0.121882610,0.058296539,0.071261138,0.988265157
1552661555793382656,0.101697490,-0.181546509,0.537631869,-0.121483982,0.061143260,0.069164827,0.988291144
1552661555826720512,0.095317841,-0.183961004,0.540133536,-0.121759385,0.064421408,0.067189351,0.988185287
1552661555860058624,0.089233622,-0.185003281,0.542445421,-0.121213660,0.066505641,0.065976404,0.988196015
1552661555893396480,0.083445221,-0.187657595,0.544981956,-0.121555544,0.067165911,0.065791786,0.988121688
1552661555926733568,0.076969929,-0.187736124,0.546842098,-0.121550873,0.067312583,0.066503070,0.988064647
1552661555960071424,0.070942245,-0.190005302,0.548690498,-0.122110099,0.067395188,0.067136563,0.987947226
1552661555993409536,0.064572342,-0.190484107,0.550651491,-0.121289842,0.067740045,0.066113606,0.988093674
1552661556026747648,0.057754636,-0.192202598,0.552923918,-0.120381095,0.068333477,0.064557284,0.988266826
1552661556060084480,0.051381234,-0.194181442,0.554968476,-0.119942203,0.069330223,0.065563343,0.988184512
1552661556093422592,0.045457415,-0.196208686,0.556858659,-0.120675832,0.070540547,0.067775600,0.987860262
1552661556126760448,0.038805369,-0.197859824,0.559177518,-0.122051783,0.072058611,0.069849849,0.987437069
1552661556160097536,0.033267424,-0.199677557,0.560907841,-0.123365164,0.072408453,0.072973430,0.987022281
1552661556193435648,0.027819443,-0.201924488,0.562749147,-0.124320544,0.072494037,0.076324522,0.986642599
1552661556226773504,0.022131875,-0.203885987,0.564211965,-0.124615178,0.071845800,0.078587972,0.986475110
1552661556260111616,0.016039796,-0.204517275,0.565387249,-0.123668626,0.070753060,0.080628611,0.986508548
1552661556293448448,0.012370959,-0.207729459,0.566944659,-0.123581871,0.069502324,0.081851713,0.986507595
1552661556326786560,0.007512514,-0.208004326,0.567398965,-0.121991098,0.069559649,0.081282482,0.986748636
1552661556360124416,0.004320592,-0.210175335,0.567633867,-0.121917635,0.069238909,0.080271013,0.986863017
1552661556393462528,0.001253150,-0.212220907,0.567625463,-0.122586973,0.068187930,0.079777233,0.986893296
1552661556426799616,-0.001912806,-0.212340593,0.566600621,-0.122562192,0.066586144,0.080381148,0.986956835
1552661556460137472,-0.003384490,-0.213752627,0.565883517,-0.122800410,0.064648472,0.081355132,0.986976206
1552661556493475584,-0.004291508,-0.213847280,0.564160824,-0.122541316,0.061981510,0.082493789,0.987084985
1552661556526812416,-0.004125345,-0.214995295,0.562807083,-0.123549499,0.059388526,0.084005751,0.986991167
1552661556560150528,-0.002247851,-0.214965910,0.561057627,-0.124202497,0.056439545,0.087093219,0.986814618
1552661556593488640,0.000249915,-0.215724930,0.559828341,-0.125429988,0.054062977,0.091182157,0.986423016
1552661556626826496,0.002614882,-0.215455458,0.557812810,-0.126688212,0.052251849,0.095075160,0.985992134
1552661556660163584,0.006979614,-0.216972202,0.556518316,-0.128816143,0.048692208,0.097276971,0.985683858
1552661556693501440,0.010541201,-0.216648102,0.554571152,-0.129568562,0.045185406,0.097830199,0.985697448
1552661556726839552,0.017748589,-0.216735318,0.553125620,-0.130395576,0.041279528,0.097955622,0.985747278
1552661556760176640,0.023797981,-0.217239499,0.551991224,-0.131048203,0.039430205,0.098489709,0.985683262
1552661556793514496,0.029869499,-0.215709880,0.551286936,-0.129786268,0.039865326,0.099059068,0.985775650
1552661556826852608,0.038886458,-0.213988870,0.550894856,-0.127332941,0.040659752,0.100111663,0.985956788
1552661556860190464,0.046622470,-0.213052541,0.550425768,-0.125098988,0.041630618,0.101414345,0.986069083
1552661556893527552,0.053592354,-0.213669121,0.550477743,-0.124395564,0.041922916,0.101724677,0.986113787
1552661556926865408,0.062875494,-0.211960524,0.550110579,-0.123690896,0.039699238,0.100256577,0.986444712
1552661556960203520,0.070945747,-0.210489929,0.549982429,-0.123791285,0.036809161,0.097185761,0.986851394
1552661556993541632,0.081112474,-0.210449994,0.550058067,-0.124840125,0.033804443,0.093724735,0.987161517
1552661557026878464,0.089410782,-0.209579647,0.550545931,-0.124155305,0.031686790,0.090926088,0.987579823
1552661557060216576,0.098433726,-0.208943427,0.550620198,-0.122310273,0.029034751,0.088789783,0.988085806
1552661557093554432,0.106962010,-0.209298968,0.551673293,-0.121100806,0.026386559,0.087205328,0.988450110
1552661557126891520,0.116589524,-0.208773732,0.552205622,-0.119651221,0.022508511,0.085130922,0.988903284
1552661557160229632,0.126207843,-0.209055811,0.552969992,-0.117312714,0.017129386,0.083453782,0.989434063
1552661557193567488,0.134464562,-0.208107799,0.553242087,-0.114373975,0.011649901,0.083143115,0.989883900
1552661557226905600,0.143220529,-0.206849247,0.553337455,-0.111911319,0.006805664,0.083645329,0.990168154
1552661557260407552,0.152546138,-0.206781164,0.554058313,-0.110142902,0.001486791,0.084957875,0.990276992
1552661557293745664,0.160496548,-0.206806928,0.554825008,-0.109061368,-0.003309539,0.086391196,0.990268290
1552661557327083520,0.169811070,-0.206197903,0.554801941,-0.109011307,-0.007692618,0.087075286,0.990189493
1552661557360421632,0.180013299,-0.207374156,0.555109262,-0.110536426,-0.011548697,0.086744778,0.990011930
1552661557393758464,0.189807639,-0.205901846,0.554717302,-0.111330494,-0.016272325,0.087415487,0.989797592
1552661557427096576,0.198928431,-0.206330329,0.555135608,-0.113937959,-0.021890830,0.088375628,0.989307165
1552661557460434432,0.209604457,-0.204941198,0.554974020,-0.117044613,-0.028440025,0.088122040,0.988800406
1552661557493771520,0.221433923,-0.203998893,0.555270910,-0.120582715,-0.035202891,0.086909682,0.988264799
1552661557527109632,0.232538074,-0.203230292,0.556074560,-0.123808861,-0.040667068,0.084693812,0.987848461
1552661557560447488,0.244415015,-0.203799486,0.557639420,-0.127230585,-0.045235310,0.080822684,0.987539291
1552661557593785600,0.256370485,-0.202197820,0.559164345,-0.128006190,-0.048805647,0.076547690,0.987609684
1552661557627122432,0.268646955,-0.202053979,0.561152935,-0.126818821,-0.052175127,0.072429694,0.987901151
1552661557660460544,0.281016111,-0.203629702,0.563995719,-0.124390714,-0.056689981,0.070234172,0.988119602
1552661557693798656,0.293363810,-0.202392280,0.565991759,-0.119892679,-0.061668869,0.068342917,0.988509953
1552661557727136512,0.305326730,-0.202371061,0.568881631,-0.115960509,-0.066141225,0.065520555,0.988880992
1552661557760473600,0.317564487,-0.203534931,0.571024179,-0.113226637,-0.070052102,0.062892593,0.989099085
1552661557793811456,0.329866618,-0.204539120,0.573078096,-0.111591943,-0.074644305,0.061097007,0.989061475
1552661557827149568,0.342163622,-0.206392437,0.575620413,-0.111531295,-0.079494886,0.058232665,0.988863111
1552661557860486656,0.354735523,-0.208041608,0.577581584,-0.113623612,-0.082535550,0.053213961,0.988658607
1552661557893824512,0.365258604,-0.208582222,0.579030991,-0.117638879,-0.084134966,0.047207575,0.988359153
1552661557927162624,0.377299547,-0.211006045,0.581081033,-0.122419983,-0.086502016,0.042026591,0.987807930
1552661557960500480,0.386259973,-0.213508233,0.583519399,-0.125532120,-0.087931991,0.039143089,0.987409472
1552661557993837568,0.396537006,-0.215329170,0.584961414,-0.127321348,-0.088661239,0.035636351,0.987247944
1552661558027175424,0.404747069,-0.218188629,0.588081717,-0.129481956,-0.087941512,0.032117963,0.987152040
1552661558060513536,0.413289636,-0.219121933,0.589733779,-0.130468816,-0.087160781,0.030283647,0.987149358
1552661558093850624,0.420469284,-0.223056123,0.592526317,-0.133068979,-0.086264640,0.030921634,0.986861169
1552661558127188480,0.427599937,-0.227822810,0.595533967,-0.136668026,-0.084981762,0.033424247,0.986398935
1552661558160526592,0.432474852,-0.232811674,0.598689318,-0.138946757,-0.082633682,0.036353797,0.986176372
1552661558193864448,0.437292784,-0.237532139,0.601495981,-0.139255047,-0.080707990,0.038166154,0.986223936
1552661558227201536,0.441897213,-0.245579153,0.605356693,-0.139894813,-0.079364955,0.038077563,0.986245751
1552661558260539648,0.447356284,-0.250094086,0.608991981,-0.138870373,-0.078986503,0.037373811,0.986447871
1552661558293877504,0.449478328,-0.256025374,0.612398148,-0.138288110,-0.077771001,0.036034927,0.986676037
1552661558327215616,0.451885760,-0.262774706,0.616441011,-0.137676165,-0.077554867,0.034871720,0.986820400
1552661558360552448,0.454318613,-0.270067513,0.621177137,-0.137737006,-0.077723682,0.034702387,0.986804605
1552661558393890560,0.456161886,-0.279418290,0.625483274,-0.138778687,-0.077419475,0.035016607,0.986671448
1552661558427228416,0.457801431,-0.287381709,0.630161464,-0.138654947,-0.077699080,0.034960061,0.986668825
1552661558460565504,0.459863514,-0.297141790,0.634636104,-0.139379188,-0.077971786,0.033743471,0.986587644
1552661558493903616,0.461599350,-0.307499617,0.639455497,-0.141591266,-0.077849008,0.032325849,0.986329794
1552661558527241472,0.463976085,-0.317978680,0.643715501,-0.144548878,-0.078013003,0.031666484,0.985909164
1552661558560579584,0.464324892,-0.328634322,0.647935390,-0.148312539,-0.078054272,0.032530360,0.985318601
1552661558593916416,0.466396362,-0.339821637,0.653099656,-0.152771384,-0.079801500,0.033956561,0.984448850
1552661558627254528,0.467802793,-0.352367043,0.657161713,-0.157307297,-0.081371777,0.036199328,0.983525634
1552661558660592640,0.468540072,-0.361403644,0.660701275,-0.159966394,-0.083135329,0.037604503,0.982896328
1552661558693930496,0.469621599,-0.372151226,0.664404035,-0.163911119,-0.084234409,0.037126370,0.982170761
1552661558727267584,0.471473128,-0.382393837,0.668263435,-0.166934028,-0.085165799,0.035469819,0.981642365
1552661558760605440,0.475346684,-0.392585725,0.671505153,-0.168930277,-0.087252162,0.034135632,0.981164813
1552661558793943552,0.475664437,-0.401246101,0.673835516,-0.170194238,-0.088414691,0.033291370,0.980871260
1552661558827280640,0.478271484,-0.411776006,0.677253783,-0.173060492,-0.089933418,0.031894978,0.980277896
1552661558860618496,0.480579048,-0.423217714,0.680890322,-0.176694155,-0.090475284,0.030423107,0.979626358
1552661558893956608,0.479790479,-0.431383252,0.682481229,-0.178990543,-0.088769130,0.029109035,0.979405463
1552661558927294464,0.481515825,-0.441007972,0.684971929,-0.182734713,-0.087357908,0.027544690,0.978886008
1552661558960631552,0.483633995,-0.449505180,0.687119305,-0.187055022,-0.085758373,0.026922187,0.978228569
1552661558993969664,0.484314471,-0.456864595,0.688740611,-0.191319704,-0.084429577,0.026744375,0.977523983
1552661559027307520,0.484505802,-0.464240074,0.689057648,-0.195675373,-0.083198026,0.026475554,0.976774454
1552661559060645632,0.486143827,-0.475182712,0.693802238,-0.201374859,-0.083089188,0.026616186,0.975620806
1552661559093982464,0.487788260,-0.478895247,0.693176746,-0.202095866,-0.083458371,0.027049681,0.975428224
1552661559127320576,0.487294137,-0.488740921,0.696030855,-0.204826161,-0.083566010,0.027523946,0.974836111
1552661559160658432,0.488712281,-0.497041374,0.698166609,-0.206583321,-0.084216937,0.027941272,0.974397302
1552661559193995520,0.488620937,-0.504552305,0.700107694,-0.207618356,-0.084005870,0.028194239,0.974188209
1552661559227333632,0.489833295,-0.513170183,0.703889310,-0.208024710,-0.084645405,0.028082641,0.974049389
1552661559260671488,0.489851475,-0.521021307,0.706410944,-0.206970021,-0.084970959,0.027670935,0.974257469
1552661559294009600,0.491161466,-0.527366042,0.709270716,-0.204581708,-0.085264109,0.026392840,0.974771678
1552661559327346432,0.491667926,-0.534005284,0.712309241,-0.201555803,-0.084772460,0.024612462,0.975491226
1552661559360684544,0.492160678,-0.542096913,0.715526998,-0.198435277,-0.084499516,0.023846202,0.976173460
1552661559394022656,0.492347538,-0.549432635,0.719147444,-0.195309475,-0.084757820,0.023275049,0.976795077
1552661559427359488,0.492783934,-0.557050526,0.722231090,-0.192986682,-0.085320346,0.022055227,0.977235973
1552661559460697600,0.493156612,-0.564767480,0.725345969,-0.191874743,-0.085283637,0.021074448,0.977479756
1552661559494035456,0.492304564,-0.571989357,0.727585375,-0.191652015,-0.084093817,0.020725073,0.977634013
1552661559527373568,0.492100954,-0.579136789,0.729984164,-0.192714542,-0.082478739,0.020694586,0.977563322
1552661559560710656,0.491167516,-0.585443139,0.731863022,-0.194140613,-0.079835147,0.020715239,0.977500200
1552661559594048512,0.489999861,-0.591711223,0.733703554,-0.195237800,-0.077009611,0.020103112,0.977521122
1552661559627386624,0.488976181,-0.597440124,0.736120105,-0.195256010,-0.074140534,0.019508982,0.977751315
1552661559660724480,0.488221705,-0.602612615,0.738240957,-0.193423718,-0.070736103,0.019068850,0.978376269
1552661559694061568,0.486678749,-0.607675791,0.740881205,-0.190850675,-0.067080393,0.018922832,0.979141533
1552661559727399424,0.485999882,-0.612114251,0.742964625,-0.187852457,-0.064939938,0.019147174,0.979861021
1552661559760737536,0.485527635,-0.616658926,0.744232535,-0.184556752,-0.063453235,0.019870944,0.980570078
1552661559794074624,0.484780729,-0.619831741,0.745009899,-0.181012779,-0.062467840,0.020064387,0.981289744
1552661559827412480,0.484770328,-0.624063373,0.746406436,-0.179396585,-0.062404599,0.020270186,0.981586337
1552661559860750592,0.484429985,-0.628483117,0.746746480,-0.179354355,-0.062695377,0.019833282,0.981584430
1552661559894088448,0.483388186,-0.630076647,0.746047139,-0.179654434,-0.062916696,0.018449722,0.981542349
1552661559927425536,0.482980609,-0.632682323,0.745429575,-0.180849493,-0.063010603,0.016270276,0.981355369
1552661559960913408,0.482769877,-0.634502888,0.745133638,-0.181444868,-0.063555829,0.015175531,0.981227875
1552661559994251520,0.481588572,-0.634585142,0.744348526,-0.180729255,-0.064541578,0.014729685,0.981302381
1552661560027589632,0.480957657,-0.633838296,0.743884563,-0.178825319,-0.066464797,0.015049931,0.981517911
1552661560060926464,0.479694903,-0.632385254,0.743061543,-0.176263273,-0.068345733,0.015977120,0.981837511
1552661560094264576,0.478131920,-0.629346251,0.742400408,-0.173742786,-0.069599450,0.016721072,0.982186198
1552661560127602432,0.476411700,-0.625680208,0.741059422,-0.171784922,-0.069671653,0.017145777,0.982518077
1552661560160939520,0.475074410,-0.621346891,0.739498615,-0.170371160,-0.068942375,0.018190011,0.982796907
1552661560194277632,0.473320931,-0.616318524,0.737324476,-0.169616655,-0.068542555,0.019504329,0.982930124
1552661560227615488,0.471967578,-0.610284030,0.734533429,-0.168510497,-0.068439446,0.021256307,0.983091295
1552661560260953600,0.471322685,-0.604631603,0.731883287,-0.167334944,-0.067118958,0.023202620,0.983339071
1552661560294290432,0.471224695,-0.598839223,0.729316115,-0.167025447,-0.065599494,0.025652608,0.983433306
1552661560327628544,0.470292687,-0.591634929,0.726449966,-0.167374358,-0.063574813,0.026861005,0.983474731
1552661560360966656,0.471411616,-0.584888875,0.723604977,-0.168470308,-0.060818557,0.026398849,0.983474433
1552661560394304512,0.472193331,-0.577173591,0.720953345,-0.169096693,-0.057907861,0.026770243,0.983532608
1552661560427641600,0.472660869,-0.568816006,0.718175113,-0.169249207,-0.055866990,0.027047127,0.983616829
1552661560460979456,0.472669661,-0.560754716,0.715798676,-0.167925492,-0.053706016,0.026012857,0.983991861
1552661560494317568,0.474033982,-0.551669121,0.713869572,-0.165237486,-0.053536646,0.027802043,0.984407127
1552661560527654656,0.473581105,-0.542594969,0.712731838,-0.162761882,-0.053574037,0.030545758,0.984736204
1552661560560992512,0.474606663,-0.533412933,0.711744905,-0.159488723,-0.052688006,0.030559313,0.985318959
1552661560594330624,0.474304348,-0.522600770,0.710506260,-0.155342802,-0.051204450,0.032811519,0.985986888
1552661560627668480,0.474951804,-0.511974335,0.710084736,-0.152135715,-0.050680872,0.037146736,0.986360133
1552661560661005568,0.475835681,-0.500792980,0.709478259,-0.148876160,-0.049268164,0.039084189,0.986854076
1552661560694343424,0.477161556,-0.489779592,0.709178984,-0.145314962,-0.047750119,0.040196925,0.987414658
1552661560727681536,0.477371216,-0.476468921,0.708621025,-0.140723765,-0.046936691,0.043043178,0.987998486
1552661560761018624,0.477084875,-0.464504123,0.708611429,-0.137246445,-0.046582479,0.044859901,0.988423526
1552661560794356480,0.477392972,-0.450423717,0.707684994,-0.132528439,-0.048276171,0.045702383,0.988947392
1552661560827694592,0.478035450,-0.437089622,0.707475841,-0.128647223,-0.051075898,0.045954704,0.989307523
1552661560861032448,0.480296403,-0.423591614,0.706959367,-0.125768751,-0.052977394,0.044113480,0.989661396
1552661560894369536,0.481148094,-0.409776211,0.706030130,-0.123038232,-0.052750479,0.041504554,0.990129471
1552661560927707648,0.481291473,-0.395391166,0.704558790,-0.119678803,-0.053688440,0.040781911,0.990520775
1552661560961045504,0.482933939,-0.383682221,0.703971326,-0.118742414,-0.055799805,0.040961139,0.990509331
1552661560994383616,0.484438211,-0.369976729,0.702683687,-0.117489435,-0.056462560,0.039518524,0.990679801
1552661561027720448,0.484703720,-0.356889516,0.701032937,-0.116200052,-0.056884881,0.038463954,0.990849257
1552661561061058560,0.485602021,-0.343568623,0.699486196,-0.116164327,-0.058294076,0.038710229,0.990761876
1552661561094396416,0.485073775,-0.329644889,0.697437048,-0.115567818,-0.057723861,0.037400521,0.990915358
1552661561127733504,0.487510800,-0.316545755,0.695998907,-0.113978095,-0.057660289,0.036034081,0.991153777
1552661561161071616,0.487144679,-0.302372187,0.693954706,-0.112131879,-0.057366442,0.038172282,0.991301358
1552661561194409472,0.487429023,-0.291557699,0.692578554,-0.111833341,-0.056901123,0.040050317,0.991287827
1552661561227747584,0.487653375,-0.279613853,0.691526294,-0.110216282,-0.054910086,0.040295180,0.991571248
1552661561261084416,0.487813056,-0.269068569,0.690245748,-0.109040096,-0.052585863,0.040978223,0.991799295
1552661561294422528,0.487408608,-0.258895963,0.689445615,-0.107622735,-0.050042551,0.041877758,0.992048025
1552661561327760640,0.487668902,-0.249657497,0.688786924,-0.105857871,-0.048107460,0.041952908,0.992330432
1552661561361098496,0.486694336,-0.238497883,0.687847018,-0.102852829,-0.046347838,0.043529250,0.992662251
1552661561394435584,0.487010181,-0.228850737,0.686997771,-0.100792825,-0.045462053,0.045777962,0.992813349
1552661561427773440,0.487731159,-0.221232712,0.686607778,-0.100763761,-0.045202028,0.046709403,0.992784798
1552661561461111552,0.486378908,-0.210014373,0.684555709,-0.099597909,-0.044212181,0.047480319,0.992910445
1552661561494448640,0.486767232,-0.200847179,0.683195531,-0.099078558,-0.043742672,0.048775814,0.992920399
1552661561527786496,0.486811042,-0.190763026,0.681065857,-0.098275304,-0.042774264,0.049591329,0.993002057
1552661561561124608,0.485682636,-0.182178706,0.678525984,-0.098835386,-0.041303501,0.049630765,0.993006766
1552661561594462464,0.486403346,-0.171491444,0.676140487,-0.099174470,-0.040439967,0.050180875,0.992980778
1552661561627799552,0.486947864,-0.162988335,0.673677623,-0.100770764,-0.039179310,0.049890500,0.992885292
1552661561661137408,0.486726612,-0.151936173,0.670695007,-0.101454049,-0.038128417,0.049449213,0.992878675
1552661561694475520,0.486165732,-0.142951474,0.667949021,-0.103277497,-0.037270933,0.050244838,0.992683291
1552661561727813632,0.486051142,-0.133755654,0.664718926,-0.104925960,-0.036690872,0.050749350,0.992506325
1552661561761150464,0.485631227,-0.124439657,0.661585271,-0.105402298,-0.036205310,0.049695831,0.992527008
1552661561794488576,0.484748542,-0.114430316,0.658526003,-0.104225792,-0.035791326,0.048547011,0.992723107
1552661561827826432,0.485003620,-0.105293527,0.655473828,-0.102211662,-0.035942979,0.047529507,0.992976248
1552661561861163520,0.484800696,-0.096539825,0.652998447,-0.100065202,-0.036192905,0.045794338,0.993267298
1552661561894501632,0.483594060,-0.087150753,0.650088966,-0.097697474,-0.036170263,0.045399800,0.993521869
1552661561927839488,0.483522952,-0.078214109,0.647206306,-0.095222190,-0.036655616,0.044959083,0.993764460
1552661561961177600,0.482710451,-0.068109304,0.644296765,-0.092466362,-0.037305426,0.043365594,0.994071245
1552661561994514432,0.481656104,-0.059151873,0.641112924,-0.091009513,-0.037724249,0.042180657,0.994240880
1552661562027852544,0.481727719,-0.050763644,0.638443708,-0.090145692,-0.037887223,0.042673185,0.994292378
1552661562061190656,0.481235445,-0.041889623,0.635408401,-0.089600824,-0.037153918,0.043744870,0.994322717
1552661562094527488,0.480452180,-0.033908390,0.632339597,-0.089397736,-0.035641465,0.044121519,0.994379699
1552661562127865600,0.479978412,-0.024547391,0.629288495,-0.088551231,-0.033949137,0.045095414,0.994471014
1552661562161203456,0.479008168,-0.015467212,0.626399457,-0.087669484,-0.032217424,0.047465205,0.994496465
1552661562194541568,0.479029089,-0.005375266,0.623539865,-0.087007210,-0.031221759,0.049462207,0.994489014
1552661562227878656,0.477995276,0.002567343,0.620982826,-0.087524235,-0.030275024,0.049609978,0.994465590
1552661562261216512,0.478138447,0.011422209,0.618600130,-0.087822512,-0.030666690,0.049527295,0.994431376
1552661562294554624,0.476652890,0.020638056,0.616128743,-0.087482288,-0.031013481,0.050031815,0.994425356
1552661562327892480,0.476713747,0.030346669,0.614082396,-0.086203717,-0.032068834,0.050790939,0.994465053
1552661562361229568,0.476214319,0.038430803,0.612305522,-0.084647380,-0.032751847,0.051297080,0.994550526
1552661562394567424,0.476122409,0.048853897,0.610647738,-0.080987774,-0.033652417,0.051738121,0.994802296
1552661562427905536,0.474049389,0.058729839,0.609111965,-0.077263512,-0.033740010,0.051532764,0.995106161
1552661562461242624,0.474264294,0.066761591,0.608411551,-0.074239984,-0.034269776,0.051533151,0.995318234
1552661562494580480,0.473229051,0.076044671,0.606878757,-0.071025491,-0.033953480,0.051739667,0.995552897
1552661562527918592,0.472261399,0.084208377,0.605282009,-0.069411129,-0.033815004,0.051729925,0.995671928
1552661562561256448,0.469828606,0.093878895,0.603601515,-0.068506137,-0.033240430,0.052559108,0.995710552
1552661562594593536,0.470051169,0.102474242,0.602566481,-0.068546787,-0.033368729,0.053402923,0.995658576
1552661562627931648,0.468739420,0.112211511,0.600812852,-0.069049299,-0.032521259,0.054021161,0.995618582
1552661562661269504,0.468648493,0.120173149,0.599061728,-0.070958748,-0.031578559,0.055232454,0.995448172
1552661562694607616,0.468157768,0.129015788,0.597441375,-0.072189793,-0.030483050,0.056870010,0.995301604
1552661562727944448,0.467127025,0.138171285,0.595938981,-0.073154762,-0.029434603,0.057165042,0.995245755
1552661562761282560,0.466928244,0.147401422,0.594579160,-0.073871441,-0.029627955,0.056048155,0.995250642
1552661562794620416,0.466454893,0.155296251,0.593593597,-0.074651033,-0.030242542,0.055922125,0.995181024
1552661562827957504,0.465844452,0.164436132,0.592572391,-0.074103281,-0.030982481,0.056703169,0.995155036
1552661562861295616,0.464184344,0.172437280,0.591551423,-0.073906891,-0.031951409,0.056565609,0.995146871
1552661562894633472,0.465249091,0.181029871,0.591537654,-0.073521353,-0.034638911,0.056350853,0.995097697
1552661562927971584,0.464736640,0.189093694,0.591255128,-0.072523646,-0.036704276,0.056935266,0.995063543
1552661562961308416,0.463591605,0.197207034,0.590875983,-0.070864961,-0.038761310,0.057607166,0.995066404
1552661562994646528,0.463058382,0.205554441,0.590484381,-0.068474680,-0.041068461,0.058339480,0.995098531
1552661563027984640,0.463216305,0.212211430,0.590694368,-0.065955169,-0.043524966,0.058282282,0.995167673
1552661563061322496,0.463012516,0.219541878,0.590543151,-0.062653728,-0.045440909,0.056928441,0.995373666
1552661563094659584,0.462565511,0.225431591,0.590707123,-0.059541050,-0.047335964,0.055169147,0.995575488
1552661563127997440,0.462898284,0.232647568,0.590115607,-0.055850610,-0.049825940,0.054078881,0.995727658
1552661563161335552,0.462810427,0.237405300,0.589612663,-0.054357260,-0.052352168,0.053651031,0.995703816
1552661563194672640,0.462678909,0.243201926,0.588779807,-0.053837761,-0.054122858,0.054813858,0.995574057
1552661563228010496,0.462376893,0.249982238,0.587797642,-0.054423165,-0.055084065,0.056625634,0.995388091
1552661563261348608,0.460946053,0.255001158,0.586084664,-0.057310998,-0.055650763,0.058633618,0.995078146
1552661563294686464,0.460789740,0.261038542,0.584242821,-0.060807765,-0.056091551,0.060312390,0.994745493
1552661563328023552,0.459577084,0.266472399,0.582247913,-0.064365916,-0.055875942,0.060446803,0.994525552
1552661563361361408,0.459275514,0.271958679,0.580489039,-0.066941544,-0.056373172,0.059833184,0.994364560
1552661563394699520,0.458086133,0.276465416,0.578823268,-0.068493985,-0.056491472,0.059113894,0.994295180
1552661563428036608,0.458287507,0.278676599,0.577190518,-0.069389239,-0.057129778,0.059251968,0.994188368
1552661563461374464,0.457490534,0.280044824,0.575769544,-0.069427356,-0.057763513,0.059829276,0.994114518
1552661563494712576,0.457290769,0.280325562,0.574501634,-0.069637038,-0.059609234,0.059590042,0.994005263
1552661563528050432,0.456908435,0.277867556,0.573138714,-0.070849009,-0.061937369,0.058376204,0.993849277
1552661563561387520,0.457174122,0.272666454,0.572646320,-0.072248697,-0.063934542,0.057940729,0.993647516
1552661563594725632,0.457543314,0.268700302,0.572136819,-0.071742170,-0.065503448,0.057592206,0.993602276
1552661563628063488,0.458209962,0.261895984,0.571816206,-0.072059676,-0.066781588,0.057614457,0.993492901
1552661563661401600,0.459432721,0.253253132,0.571077168,-0.072869450,-0.067754090,0.058960620,0.993288994
1552661563694738432,0.460101545,0.245860964,0.570453823,-0.072754048,-0.068648785,0.061480533,0.993083239
1552661563728076544,0.460464776,0.236818522,0.570201159,-0.072367445,-0.069757730,0.063892141,0.992881954
1552661563761414656,0.461757004,0.227327257,0.569674909,-0.070780493,-0.070948653,0.065924257,0.992779136
1552661563794751488,0.463090271,0.216920197,0.569178462,-0.069281943,-0.071810596,0.067021623,0.992749393
1552661563828089600,0.463949084,0.207021445,0.567777574,-0.068097807,-0.072593875,0.067222841,0.992760777
1552661563861427456,0.466255784,0.195275396,0.566228390,-0.068429694,-0.073517524,0.066820450,0.992697120
1552661563894765568,0.468156248,0.184431508,0.564279377,-0.069405027,-0.073724560,0.064513050,0.992766678
1552661563928102656,0.470350325,0.173525006,0.561813354,-0.071445063,-0.074043788,0.061337441,0.992799520
1552661563961440512,0.472553641,0.161985338,0.558997869,-0.074672334,-0.074681662,0.059585474,0.992620885
